Name,Price,Reviews,Weight,Class_info,Rating,Grocery,Sports-Nutrition
"Bob's Red Mill, Stone Ground Teff Flour, Whole Grain, 20 oz ( 567 g)",10.64,122,567,Grocery,4.7,1,0
"Quest Nutrition, Protein Cookie, Peanut Butter, 12 Pack, 2.04 oz (58 g) Each",44.26,379,58,Grocery,4.3,1,0
"Peanut Butter & Co., Peanut Butter Spread, The Bee's Knees, 16 oz (454 g)",8.21,887,454,Grocery,4.6,1,0
"Health Garden, All-Natural Monk Fruit Sweetener, Classic, 1 lb (453 g)",11.5,20,453,Grocery,4.7,1,0
"California Gold Nutrition, Foods, Mocha Nut Chewy Granola Bars, 12 Bars, 1.4 oz (40 g) Each",22.61,2407,40,Grocery,4.5,1,0
"Bob's Red Mill, Instant Rolled Oats, Whole Grain, 32 oz (907 g)",9.63,639,907,Grocery,4.6,1,0
"Teeccino, Roasted Herbal Tea Sampler, 4 Flavors, Caffeine Free, 12 Tea Bags, 2.54 oz (72 g)",7.47,382,72,Grocery,4.5,1,0
"Bob's Red Mill, Stone Ground Sorghum Flour, 22 oz ( 624 g)",7.63,90,624,Grocery,4.8,1,0
"Red Vines, Licorice, Mixed Berry Twist, 4 oz (113 g)",3.24,13,113,Grocery,4.4,1,0
"Frontier Natural Products, Organic Korintje Cinnamon Sticks 2 3/4 Inch, 16 oz (453 g)",18.3,450,453,Grocery,4.6,1,0
"Wholesome, Organic Dark Brown Sugar, 1.5 lbs (24 oz.) - 680 g",10.81,644,680,Grocery,4.6,1,0
"One Brands, ONE Bar, Cookies & Cream, 12 Bars, 2.12 oz (60 g) Each",37.73,425,60,Grocery,4.1,1,0
"Traditional Medicinals, Organic Licorice Root, Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",6.34,488,24,Grocery,4.5,1,0
"Catalina Crunch, Keto Friendly Cereal, Maple Waffle, 9 oz (255 g)",13.01,46,255,Grocery,4.2,1,0
"Triple Leaf Tea, Ultra Slim, Herbal Tea, With White Mulberry Leaf, Caffeine-Free, 20 Tea Bags, 1.16 oz (33 g)",6.88,288,33,Grocery,4.4,1,0
"Bob's Red Mill, Steel Cut Oats, Whole Grain, Gluten Free, 24 oz (680 g)",9.83,481,680,Grocery,4.8,1,0
"Stash Tea, Herbal Tea, Organic Moringa Mint, Caffeine-Free, 18 Tea Bags, 0.8 oz (23 g) ",4.67,479,23,Grocery,4.4,1,0
"St. Dalfour, Deluxe Thick Apricot Spread, 10 oz (284 g)",5.88,484,284,Grocery,4.7,1,0
"Honees, Honey Filled Drops, 1.60 oz (45 g)",3.39,934,45,Grocery,4.5,1,0
"Twinings, 100% Pure Black Tea, Lapsang Souchong, 20 Tea Bags, 1.41 oz (40 g)",5.41,500,40,Grocery,4,1,0
"Frontier Natural Products, Deluxe Vegetable Blend for Soup, 16 oz (453 g)",19.48,1510,453,Grocery,4.6,1,0
"Popchips, Corn Chips, Perfectly Salted, 5 oz (142 g)",5.74,134,142,Grocery,4.1,1,0
"Hu, Crunchy Mint Dark Chocolate, 2.1 oz (60 g)",7.12,155,60,Grocery,4.5,1,0
"Celtic Sea Salt, Light Grey Celtic, Vital Mineral Blend, Mini Salt Grinder, 1.8 oz (51 g)",5.36,5336,51,Grocery,4.7,1,0
"Atkins, Sweet & Salty Snacks, Dark Chocolate Sea Salt Caramel Crunch Bites, 5.29 oz (150 g)",14.41,252,150,Grocery,4.3,1,0
"Think !, High Protein Bars, Chunky Peanut Butter, 10 Bars, 2.1 oz (60 g) Each",30.56,893,60,Grocery,4.3,1,0
"Bob's Red Mill, Super-Fine Almond Flour, 32 oz (907 g)",25.03,130,907,Grocery,4.8,1,0
"Alter Eco, Organic Dark Chocolate Bar, Sea Salt, 70% Cacao, 2.82 oz (80 g)",5.19,505,80,Grocery,4.5,1,0
"Late July, Organic Tortilla Chips, Sea Salt & Lime, 11 oz (312 g)",8.35,234,312,Grocery,4.4,1,0
"Celestial Seasonings, Herbal Tea, Sleepytime Vanilla, Caffeine Free, 20 Tea Bags, 1.1 oz (30 g)",5.25,964,30,Grocery,4.6,1,0
"Now Foods, Real Food, Organic Flax Seed Meal, 1.4 lbs (624 g)",8.23,691,624,Grocery,4.7,1,0
"Pure Protein, Chew Chocolate Chip Bar, 6 Bars, 1.76 oz (50 g) Each",14.99,496,50,Grocery,4.3,1,0
"Mt. Whitney Coffee Roasters, Organic Peru, Medium Roast Whole Bean Coffee, 12 oz (340 g)",15.13,1219,340,Grocery,4.6,1,0
"Navitas Organics, Organic Goji Berries, 16 oz (454 g)",33.7,1597,454,Grocery,4.5,1,0
"Quinn Popcorn, Microwave Popcorn, Real Butter & Sea Salt, 2 Bags, 3.5 oz (98 g) Each",8.23,464,98,Grocery,4.4,1,0
"Larabar, The Original Fruit & Nut Food Bar, Peanut Butter Chocolate Chip, 16 Bars, 1.6 oz (45 g) Each",38.9,191,45,Grocery,4.6,1,0
"Sahale Snacks,  Glazed Mix, Pomegranate Vanilla Flavored Cashews, 9 Packs, 1.5 oz (42.5 g) Each",20.47,414,42.5,Grocery,4.7,1,0
"Lenny & Larry's, The COMPLETE Cookie, Chocolate Chip, 12 Cookies, 4 oz (113 g) Each",42.08,929,113,Grocery,4.2,1,0
"Harney & Sons, HT Tea Blend, Blueberry Green, 20 Sachets, 1.4 oz (40 g)",11.7,497,40,Grocery,4.6,1,0
"King Arthur Flour, Yellow Cake Mix, Gluten Free, 22 oz (624 g)",8.11,2491,624,Grocery,4.4,1,0
"Simply Organic, Madras Curry Simmer Sauce, Indian Dishes, 6 oz (170 g)",4.78,33,170,Grocery,4.5,1,0
"Bob's Red Mill, Organic Whole Grain Quinoa, Gluten Free, 26 oz (737 g)",17.8,614,737,Grocery,4.6,1,0
"Bob's Red Mill, All Purpose Baking Flour, Gluten Free, 22 oz (624 g)",8.89,899,624,Grocery,4.5,1,0
"Bob's Red Mill, Cassava Flour, Grain Free, 20 oz (567 g)",13.69,393,567,Grocery,4.8,1,0
"Nature's Path, Organic, Mesa Sunrise Cereal, 10.6 oz (300 g)",6.84,668,300,Grocery,4.5,1,0
"Seapoint Farms, Dry Roasted Edamame, Spicy Wasabi, 12 Packs, 1.58 oz (45 g) Each",15.06,142,45,Grocery,4.3,1,0
"Harney & Sons, HT Tea Blend, Chocolate Mint, 20 Tea Sachets, 1.4 oz (40 g)",12.87,556,40,Grocery,4.3,1,0
"BNRG, Power Crunch Protein Energy Bar, PRO, Triple Chocolate, 12 Bars, 2.0 oz (58 g) Each",43.42,233,58,Grocery,4.6,1,0
"Traditional Medicinals, Organic Reishi Mushroom with Rooibos & Orange Peel, Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",6.34,155,24,Grocery,4.7,1,0
"Bob's Red Mill, Corn Grits, 24 oz ( 680 g)",4.93,62,680,Grocery,4.7,1,0
"Frontier Natural Products, Cut & Sifted Red Raspberry Leaf, 16 oz (453 g)",14.7,497,453,Grocery,4.7,1,0
"Frontier Natural Products, Himalayan Pink Salt, Fine Grind, 4.48 oz (127 g)",6.39,2701,127,Grocery,4.8,1,0
"Atkins, Protein Wafer Crisps, Lemon Vanilla, 5 Bars, 1.27 oz (36 g) Each",13.54,359,36,Grocery,3.9,1,0
"Grenade, Carb Killa Protein Spread, Milk Chocolate, 12.7 oz (360 g)",14.14,481,360,Grocery,4.5,1,0
"Twinings, Green Tea, Pomegranate, Raspberry & Strawberry, 20 Tea Bags, 1.06 oz (30 g)",5.4,600,30,Grocery,4.6,1,0
"Now Foods, Real Food, Beef Gelatin Powder, 1 lb (454 g)",17.3,1457,454,Grocery,4.8,1,0
"Nature's Path, Organic Instant Oatmeal, Original, 8 Packets, 14 oz (400 g)",5.33,243,400,Grocery,4.6,1,0
"St. Dalfour, Deluxe Gourmet Pear Spread, 10 oz (284 g)",5.29,564,284,Grocery,4.7,1,0
"Simply Organic, Original Seasoning, Salt-Free, 2.30 oz (67 g)",7.08,722,67,Grocery,4.8,1,0
"Xlear, Spry, Berryblast Mints, Sugar Free, 240 Count, (144 g)",13.25,569,144,Grocery,4.4,1,0
"Traditional Medicinals, Organic EveryDay Detox, Caffeine Free, Schisandra Berry, 16 Wrapped Tea Bags, .85 oz (24 g)",6.34,467,24,Grocery,4.3,1,0
"Pork King Good, Flavored Chicharrones, Nacho Cheddar, 1.75 oz (49.5 g)",5.26,232,49.5,Grocery,4.5,1,0
"Walden Farms, Amazin' Mayo, Sweet & Tangy, 12 oz (340 g)",7.11,594,340,Grocery,3.3,1,0
"Harney & Sons, HT Tea Blend, Yellow & Blue, Chamomile and Lavender, Caffeine Free, 20 Sachets, 1.4 oz (40 g)",12.87,688,40,Grocery,4.5,1,0
"Garden of Life, Organic Fit, High Protein Weight Loss Bar, Peanut Butter Chocolate, 12 Bars, 1.94 oz (55 g) Each",55.79,206,55,Grocery,4.2,1,0
"Pure Protein, Chocolate Peanut Butter Bar, 6 Bars, 1.76 oz (50 g) Each",14.99,1896,50,Grocery,4.4,1,0
"Kiss My Keto, Keto Cookies, Butter, 2.25 oz (64 g)",7.52,71,64,Grocery,4.5,1,0
"Traditional Medicinals, Organic Belly Comfort, Peppermint, Caffeine Free, 16 Wrapped Tea Bags, .99 oz (28 g)",6.34,477,28,Grocery,4.6,1,0
"G.H. Cretors, Popped Corn, Cheddar Cheese, 6.5 oz (185 g)",7.03,159,185,Grocery,4.4,1,0
"Alter Eco, Organic Dark Chocolate Bar, Coconut Toffee, 47% Cacao, 2.82 oz (80 g)",5.19,1277,80,Grocery,4.6,1,0
"Celestial Seasonings, Herbal Tea Sampler, Caffeine Free, 5 Flavors, 18 Tea Bags, 1.1 oz (31 g)",5.25,1173,31,Grocery,4.6,1,0
"Edward & Sons, Organic, Baked Whole Grain Brown Rice Snaps, Unsalted Plain, 3.5 oz (100 g)",4.82,510,100,Grocery,4.4,1,0
"Valor, Dark Chcocolate, 70% Cocoa, With Orange, 3.5 oz (100 g)",4.69,640,100,Grocery,4.6,1,0
"Lakanto, Monkfruit Sweetener With Erythritol, Classic, 3.17 oz (90 g)",7.25,4483,90,Grocery,4.7,1,0
"Frontier Natural Products, Lemon Ginger Herbal Tea, 16 oz (453 g)",19.34,1529,453,Grocery,4.8,1,0
"Pukka Herbs, Three Ginger Herbal Tea, Caffeine Free, 20 Tea Sachets, 1.27 oz (36 g)",8.25,360,36,Grocery,4.5,1,0
"MRM, Raw Organic Green Banana Powder, 8.5 oz (240 g)",16.43,227,240,Grocery,4.7,1,0
"Simply Organic, Ground Cloves, 2.82 oz (80 g)",8.86,537,80,Grocery,4.8,1,0
"Valor, Creamy Dark Chocolate With Creamy Truffle Filling, 0% Sugar Added, 3.5 oz (100 g)",5.62,381,100,Grocery,4.7,1,0
"Seapoint Farms, Dry Roasted Edamame, Sea Salt, 12 Packs, 1.58 oz (45 g) Each",15.06,262,45,Grocery,4.5,1,0
"Quest Nutrition, Protein Bar, Caramel Chocolate Chunk, 12 Bars, 2.12 oz (60 g) Each",43.96,289,60,Grocery,4.4,1,0
"Now Foods, Better Stevia, Zero-Calorie Sweetener, Original, 100 Packets, 3.5 oz (100 g)",8.77,1523,100,Grocery,4.3,1,0
"Bob's Red Mill, Muesli, Gluten Free, 16 oz (453 g)",8.48,562,453,Grocery,4.6,1,0
"Frontier Natural Products, Organic Cut & Sifted Hibiscus Flowers, 16 oz (453 g)",19.74,942,453,Grocery,4.7,1,0
"Simply Organic, Cardamom, 2.82 oz (80 g)",16.82,433,80,Grocery,4.8,1,0
"Pukka Herbs, Elderberry & Echinacea, 20 Fruit Tea Sachets, 1.41 oz (40 g)",8.25,604,40,Grocery,4.6,1,0
"Tazo Teas, Dream, Herbal Tea, 20 Tea Bags, 1.41 oz (40 g)",5.3,348,40,Grocery,4.5,1,0
"Bob's Red Mill, Xanthan Gum, Gluten Free, 8 oz (227 g)",17.32,552,227,Grocery,4.6,1,0
"St. Dalfour, Apple & Cinnamon, Deluxe Apple & Cinnamon Spread, 10 oz (284 g)",5.88,373,284,Grocery,4.7,1,0
"Traditional Medicinals, Organic Dandelion Chai Probiotic, Caffeine Free, 16 Wrapped Tea Bags, 1.19 oz (33.6 g)",6.34,315,33.6,Grocery,4.6,1,0
"YumEarth, Organic Hard Candies, Pomegranate Pucker, 3.3 oz (93.6 g)",4.16,869,93.6,Grocery,4.8,1,0
"Now Foods, Organic Real Tea, Chamomile, Caffeine Free, 24 Tea Bags, 1.5 g Each",6.78,333,1.5,Grocery,4.5,1,0
"Livlo, Granolo, Keto Granola, Frosted Blueberry, 10.5 oz (298 g)",17.78,186,298,Grocery,4.6,1,0
"Choice Organic Teas, Decaf Black Tea, Decaffeinated Earl Grey, 16 Tea Bags, 1.12 oz (32 g)",5.88,295,32,Grocery,4.4,1,0
"Grenade, Carb Killa, High Protein Bar, Caramel Chaos, 12 Bars, 2.12 oz (60 g) Each",47.26,366,60,Grocery,4.4,1,0
"Frontier Natural Products, Organic Turmeric Root, 1.41 oz (40 g)",7.4,932,40,Grocery,4.8,1,0
"Wholesome, Natural Raw Cane, Turbinado Sugar, 1.5 lbs (24 oz.) - 680 g",10.4,389,680,Grocery,4.7,1,0
"Artisana, Organics, Cashew Cacao Spread, 8 oz (227 g)",10.57,286,227,Grocery,4.6,1,0
"Bonne Maman, Intense Apricot Fruit Spread, 8.2 oz (235 g)",5.61,124,235,Grocery,4.8,1,0
"Nature's Path, Golden Turmeric Cereal, 10.6 oz (300 g)",6.84,145,300,Grocery,4.5,1,0
"Bob's Red Mill, Sweet White Rice Flour, 24 oz (680 g)",7.55,171,680,Grocery,4.6,1,0
"Vital Proteins, Collagen Creamer, Vanilla, 10.6 oz (300 g)",43.72,211,300,Grocery,4.3,1,0
"Harney & Sons, Peppermint Herbal, Caffeine Free, 30 Sachets, 1.9 oz (54 g)",14.25,277,54,Grocery,4.8,1,0
"Eden Foods, Organic Garbanzo Beans, 16 oz (454 g)",8.65,373,454,Grocery,4.6,1,0
"Earth Circle Organics, Organic Coconut Sugar Crystals, 14 oz (397 g)",7.78,200,397,Grocery,4.7,1,0
"Arrowhead Mills, Buttermilk, Pancake & Waffle Mix, 1.6 lbs (737 g)",11.5,1437,737,Grocery,4.4,1,0
"Celestial Seasonings, Herbal Tea, Ginger + Probiotics, Caffeine Free, 20 Tea Bags, 1.1 oz (31 g)",5.25,346,31,Grocery,4.5,1,0
"Twinings, 100% Pure White Tea, 20 Tea Bags, 1.06 oz (30 g) Each",5.39,411,30,Grocery,4.5,1,0
"Twinings, Cold Infuse,  Flavoured Cold Water Enhancer, Lemon & Ginger, 12 Infusers, 1.06 oz (30 g)",8.43,138,30,Grocery,4.6,1,0
"Atkins, Lemon Bar, 5 Bars, 1.41 oz (40 g) Each",13.54,788,40,Grocery,4.2,1,0
"Xlear, Spry, Dental Defense Mints with Xylitol, Lemonburst, 240 Pieces, (144 g)",13.25,422,144,Grocery,4.3,1,0
"Equal Exchange, Organic Baking Cocoa, 8 oz (224 g)",10.81,351,224,Grocery,4.7,1,0
"Epic Dental, 100% Xylitol Sweetened, Fresh Fruit Fruities, Candies, Sugar-Free, 30 g",4.4,294,30,Grocery,4.5,1,0
"Barlean's, Flax-Chia-Coconut Blend, 12 oz (340 g)",14.58,216,340,Grocery,4.4,1,0
"Kitchens of India, Shredded Mango Chutney, 11.4 oz (325 g)",4.71,722,325,Grocery,4.5,1,0
"Kiss My Keto, Keto Granola, Coconut, Almond & Pecan, 9.5 oz (270 g)",16.43,47,270,Grocery,4.7,1,0
"Nuttzo, Keto Butter, 7 Nuts & Seeds, Crunchy, 12 oz (340 g)",15.27,275,340,Grocery,4.4,1,0
"Bob's Red Mill, Organic Corn Grits, Polenta, 24 oz  (680 g)",8.06,399,680,Grocery,4.7,1,0
"Dr. Axe / Ancient Nutrition, Multi Collagen Protein, Strawberry Lemonade, 1.13 lbs (513 g)",60.24,80,513,Grocery,4.7,1,0
"Mate Factor, Organic Yerba Mate, Fresh Green, 24 Tea Bags, 2.96 oz (84 g)",9.18,260,84,Grocery,4.5,1,0
"Walden Farms, Apple Butter Fruit Spread, 12 oz (340 g)",7.11,247,340,Grocery,3.5,1,0
"Twinings, Cold Brewed Iced Tea, Unsweetened Flavoured Black Tea, Mixed Berries, 20 Tea Bags, 1.41 oz (40 g)",5.47,794,40,Grocery,4.3,1,0
"Bob's Red Mill, Soy Protein Powder, 14 oz (396 g)",12.89,361,396,Grocery,4.5,1,0
"Stash Tea, Green Tea & Matcha, Pomegranate Raspberry, 18 Tea Bags, 1.2 oz (36 g)",4.39,663,36,Grocery,4.4,1,0
"Numi Tea, Organic Teas & Herbal Teasans, Numi's Collection, 16 Non-GMO Tea Bags, 1.3 oz (36.95 g)",8.14,550,36.95,Grocery,4.4,1,0
"Sir Kensington's, Dijon Mustard, 9 oz (255 g)",4.18,314,255,Grocery,4.4,1,0
"Keto and Co, Keto Baking Mix,  Fudge Brownies, 10.2 oz (290 g)",13.69,51,290,Grocery,4.7,1,0
"Bob's Red Mill, Creamy Wheat Hot Cereal, 24 oz (680 g)",5.03,100,680,Grocery,4.8,1,0
"YumEarth, Organic Licorice, Peach, 5 oz (142 g)",6.28,770,142,Grocery,4.5,1,0
"Garden of Life, Organic Fit, High Protein Weight Loss Bar, Chocolate Covered Cherry, 12 Bars, 1.9 oz (55 g) Each",55.79,98,55,Grocery,4.4,1,0
"Now Foods, Better Stevia, Balance with Chromium & Inulin, 100 Packets, (1.1 g) Each",10.72,411,1.1,Grocery,4.4,1,0
"Quest Nutrition, Protein Bar, Birthday Cake, 12 Pack, 2.12 oz (60 g) Each",48.36,558,60,Grocery,4.4,1,0
"Bonne Maman, Apricot Preserves, 13 oz (370 g)",6.19,401,370,Grocery,4.6,1,0
"Simply Organic, Asian Dishes, Pad Thai Simmer Sauce, 8 oz (227 g)",4.78,33,227,Grocery,4.3,1,0
"Mary's Gone Crackers, Super Seed Crackers, Rosemary, 5 oz (141 g)",6.33,455,141,Grocery,4.4,1,0
"Spread The Love, Organic Peanut Butter, Naked, 16 oz ( 454 g)",15.06,177,454,Grocery,4.6,1,0
"NOH Foods of Hawaii, Loco Moco Brown Gravy Mix, 1.7 oz (48 g)",2.74,57,48,Grocery,4.3,1,0
"Epic Bar, Traditional Duck Fat, 11 oz (312 g)",18.35,100,312,Grocery,4.7,1,0
"Wilderness Poets, Organic Wild Mix, Song of Delight, 8 oz (226.8 g)",17.25,191,226.8,Grocery,4.6,1,0
"Twinings, Cold Infuse, Flavoured Cold Water Enhancer, Mango & Passionfruit, 12 Infusers, 1.06 oz (30 g)",8.44,36,30,Grocery,4.6,1,0
"Catalina Crunch, Keto Friendly Cereal, Fruity, 8 oz (227 g)",13.01,36,227,Grocery,3.8,1,0
"Frontier Natural Products, Cream of Tartar Powder, 16 oz (453 g)",13.71,1069,453,Grocery,4.8,1,0
"Starwest Botanicals, Organic, Fennel Seed , 1 lb (453.6 g)",12.98,359,453.6,Grocery,4.6,1,0
"Wholesome, Organic Raw Blue Agave, 44 oz (1.25 kg)",16.57,1941,1250,Grocery,4.7,1,0
"Wilderness Poets, Oregon Hazelnuts, 8 oz (226.8 g)",16.57,209,226.8,Grocery,4.4,1,0
"Mt. Whitney Coffee Roasters, Organic Peru Decaf, Medium Roast Whole Bean, 12 oz (340 g)",14.47,390,340,Grocery,4.6,1,0
"Wild Planet, Wild Sardines, Skinless & Boneless Fillets in Water, 4.25 oz (120 g)",4.51,54,120,Grocery,4.6,1,0
"SuperFat, Keto Nut Butter, Coffee + MCT, 1.5 oz (42 g)",3.82,147,42,Grocery,4.2,1,0
"Jiva Organics, Organic Moong Dal Yellow, 2 lbs (908 g)",12.32,64,908,Grocery,4.7,1,0
"Mariani Dried Fruit, Organic Unsulfured Mango, 4 oz (113 g)",6.15,200,113,Grocery,4.6,1,0
"Cheong Kwan Jang, Korean Red Ginseng Tea, 50 Packets, 0.105 oz (3 g) Each",24.11,287,3,Grocery,4.4,1,0
"Bob's Red Mill, Cornstarch, Gluten Free, 18 oz (510 g)",7.25,495,510,Grocery,4.7,1,0
"Now Foods, Real Food, Dextrose, 32 oz (907 g)",7.55,263,907,Grocery,4.5,1,0
"Nature's Path, Organic Sunrise Crunchy Vanilla Cereal , 10.6 oz (300 g)",6.84,323,300,Grocery,4.6,1,0
"California Gold Nutrition, Superfoods, Collagen Coconut Creamer Powder, Unsweetened, 10.2 oz (288 g)",31.52,2848,288,Grocery,4.3,1,0
"Pure Protein, Protein Bars, Marshmallow Crispy Treat, 6 Bars, 1.76 oz (50 g) Each",14.86,37,50,Grocery,4.2,1,0
"Bob's Red Mill, Organic Farro, 24 oz (680 g)",8.59,175,680,Grocery,4.8,1,0
"Organic India, Tulsi Tea, Green, 18 Infusion Bags, 1.21 oz (34.2 g)",6.43,237,34.2,Grocery,4.7,1,0
"Organic India, Tulsi Tea, Peppermint, Caffeine-Free, 18 Infusion Bags, 1.08 oz (30.6 g)",7.07,309,30.6,Grocery,4.9,1,0
"Nescafé, Taster's Choice, Instant Coffee, 100% Colombian, 16 Single Serve Packets, 0.1 oz (3 g) Each",5.92,794,3,Grocery,4.4,1,0
"Bob's Red Mill, Oatmeal Cup, Classic, 1.81 oz (51 g)",3.41,176,51,Grocery,4.4,1,0
"Now Foods, Real Food, Organic Agave Nectar, Amber, 23.28 oz (660 g)",9.62,875,660,Grocery,4.8,1,0
"KOS, Organic Coconut Milk Powder, 12.6 oz (358 g)",28.86,191,358,Grocery,4.7,1,0
"General Mills, Rice Chex, 12 oz (340 g)",7.57,45,340,Grocery,4.6,1,0
"Nature's Wild Organic, Wild & Raw, Sun-Dried, Organic Turkish Figs, 6 oz (170 g)",6.44,892,170,Grocery,4.5,1,0
"Julian Bakery, Pure Monk Fruit, 3.5 oz (100 g)",44.21,272,100,Grocery,4.3,1,0
"Karen's Naturals, Just Tomatoes, Premium, 2 oz (56 g)",8.03,331,56,Grocery,4.2,1,0
"Navitas Organics, Organic Matcha Powder, 3 oz (85 g)",25.52,202,85,Grocery,4.6,1,0
"FlapJacked, Mighty Muffin with Probiotics, Banana Chocolate Chip, 1.94 oz (55 g)",4.51,18,55,Grocery,4.2,1,0
"Prince of Peace, Organic, Jasmine Green Tea, 100 Tea Bags, 6.35 oz (180 g)",8.06,580,180,Grocery,4.5,1,0
"Balance Bar, Nutrition Bar, Cookie Dough, 6 Bars, 1.76 oz (50 g) Each",10.82,396,50,Grocery,4,1,0
"Whisps, Parmesan Cheese Crisps, 9.5 oz (269 g)",17.37,130,269,Grocery,4.5,1,0
"Dr. Axe / Ancient Nutrition, Bone Broth Protein, Salted Caramel, 1.12 lb (506 g)",60.24,109,506,Grocery,4.5,1,0
"Bob's Red Mill, Pan-Baked Granola, Maple Sea Salt, 11 oz (312 g)",10.09,239,312,Grocery,4.7,1,0
"Bob's Red Mill, Pan-Baked Granola, Cranberry Almond, 11 oz (312 g)",10.09,262,312,Grocery,4.6,1,0
"MaraNatha, Organic Peanut Butter, Crunchy, 16 oz (454 g)",10.24,591,454,Grocery,4.5,1,0
"Lily's Sweets, Milk Chocolate Style, Peanut Butter Cups, No Sugar Added, 3.2 oz (91 g)",9.72,15,91,Grocery,4.7,1,0
"Celestial Seasonings, Herbal Tea, Peppermint, Caffeine Free, 20 Tea Bags, 1.1 oz (32 g)",5.25,510,32,Grocery,4.7,1,0
"Garden of Life, Organic Fit, High Protein Weight Loss Bar, Chocolate Almond Brownie, 12 Bars, 1.94 oz (55 g) Each",55.79,102,55,Grocery,3.8,1,0
"Yogi Tea, Sweet Lemon Everyday Immune, Caffeine Free, 16 Tea Bags, 1.12 oz (32 g) Each",5.55,56,32,Grocery,4.9,1,0
"Xlear, XyloSweet, Plant Sourced Sweetener, 5 lbs (2.27 kg)",42.24,1470,2270,Grocery,4.7,1,0
"Bergin Fruit and Nut Company, Cashews Roasted & Salted, 16 oz (454 g)",21.12,432,454,Grocery,4.6,1,0
"Spectrum Culinary, Organic All-Vegetable Shortening, 1.5 lbs (680 g)",11.94,289,680,Grocery,4.6,1,0
"Chimes, Ginger Chews, Orange,  3.5 oz (100 g)",6.02,1055,100,Grocery,4.7,1,0
"Pukka Herbs, Organic Lemongrass & Ginger, Caffeine-Free, 20 Herbal Tea Sachets, 1.27 oz (36 g)",7.5,271,36,Grocery,4.6,1,0
"Dr. Axe / Ancient Nutrition, Multi Collagen Protein, Vanilla, 1.04 lb (472.5 g)",60.24,165,472.5,Grocery,4.5,1,0
"Atkins, Sweet & Salty Snacks, Honey Almond Vanilla Crunch Bites, 5.29 oz (150 g)",14.41,157,150,Grocery,4.5,1,0
"Clif Bar, Energy Bar, Chocolate Brownie, 12 Bars, 2.40 oz (68 g) Each",30.18,253,68,Grocery,4.5,1,0
"Pukka Herbs, Three Fennel, 20 Herbal Tea Sachets, 1.27 oz (36 g)",8.25,318,36,Grocery,4.6,1,0
"Bob's Red Mill, Buttermilk Pancake & Waffle Mix, Whole Grain, 24 oz (680 g)",7.54,637,680,Grocery,4.5,1,0
"Pukka Herbs, Cleanse Herbal Tea, Caffeine Free, 20 Sachets, 1.27 oz (36 g)",8.25,448,36,Grocery,4.5,1,0
"Ojio, Organic Coconut Palm Sugar, Unrefined, 12 oz (340 g)",9.76,272,340,Grocery,4.6,1,0
"KIND Bars, Breakfast Protein, Dark Chocolate Cocoa, 8 Pack of 2 Bars, 1.76 oz (50 g) Each",18.08,187,50,Grocery,4.4,1,0
"Twinings, Unwind Herbal Tea, Passionflower & Chamomile, Spiced Apple & Vanilla, Caffeine Free, 18 Tea Bags, 0.95 oz (27 g)",6.88,335,27,Grocery,4.7,1,0
"Starwest Botanicals, Organic, Dandelion Root C/S, 1 lb (453.6 g)",30.17,157,453.6,Grocery,4.6,1,0
"Barney Butter, Almond Butter, Smooth, 16 oz (454 g)",16.38,738,454,Grocery,4.5,1,0
"Nature's Path, Organic Instant Oatmeal, Homestyle,  8 Packets, 11.3 oz (320 g)",6.29,281,320,Grocery,4.8,1,0
"ZonePerfect, Nutrition Bars, Double Dark Chocolate, 12 Bars, 1.58 oz (45 g) Each",24.12,124,45,Grocery,4.6,1,0
"Manitoba Harvest, Hemp Hearts, Shelled Hemp Seeds, Delicious Nutty Flavor, 16 oz (454 g)",17.36,2291,454,Grocery,4.8,1,0
"General Mills, Very Berry Cheerios, Gluten Free, 14.5 oz (411 g)",9.62,159,411,Grocery,4.7,1,0
"Frontier Natural Products, Organic Ceylon Cinnamon, 5.57 oz (158 g)",15.06,29,158,Grocery,4.8,1,0
"PB2 Foods, The Original PB2, Pre + Probiotic Peanut Powder, 6.5 oz (184 g)",7.52,419,184,Grocery,4.6,1,0
"Walden Farms, Whipped Peanut Spread, 12 oz (340 g)",7.11,760,340,Grocery,2.1,1,0
"Twinings, Premium Black Tea, Mixed Berry, 20 Tea Bags, 1.41 oz (40 g)",5.54,387,40,Grocery,4.7,1,0
"Walden Farms, Marinara Sauce, Tomato Basil, 12 oz (340 g)",7.11,494,340,Grocery,3.9,1,0
"Celestial Seasonings, Herbal Tea, Chamomile, Caffeine Free, 20 Tea Bags, 0.9 oz (25 g)",5.25,526,25,Grocery,4.6,1,0
"Teeccino, Chicory Herbal Coffee, Mocha, Medium Roast, Caffeine Free, 11 oz (312 g)",13.35,513,312,Grocery,4.6,1,0
"Kiss My Keto, Keto Gummy Bears, Fruity, 12 Bags, 0.79 oz (23 g) Each",30.14,58,23,Grocery,4.5,1,0
"Now Foods, Better Stevia, Organic Extract Powder, 4 oz (113 g)",29.29,3062,113,Grocery,4.6,1,0
"Drogheria & Alimentari, All Natural Grey Brittany Sea Salt Mill, 2.47 oz (70 g)",4.03,187,70,Grocery,4.7,1,0
"Wholesome, Organic Stevia, 6 oz (170 g)",11.18,540,170,Grocery,4.5,1,0
